listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,establish_year,legal_status,listing_desc,location_x,location_y,location_desc,season_month_start,season_month_end,season_month,season_month_1,season_month_2,season_month_3,season_month_4,season_month_5,season_month_6,season_month_7,season_month_8,season_month_9,season_month_10,season_month_11,season_month_12,products,products_1,products_2,products_3,products_5,products_6,products_8,products_9,products_10,products_11,products_12,products_13,products_14,products_15,products_16,products_17,products_18,products_19,products_21,products_22,products_23,products_25,products_26,products_27,products_28,products_29,products_30,products_888,products_otherdesc,productslocality_fruits,productslocality_vegetables,productslocality_bakedgoods,productslocality_canfood,productslocality_coffee,productslocality_flowers,productslocality_dairyproducts,productslocality_beans,productslocality_eggs,productslocality_seafood,productslocality_herbs,productslocality_grains,productslocality_greenproducts,productslocality_honey,productslocality_juices,productslocality_mapleproducts,productslocality_mushrooms,productslocality_nuts,productslocality_petfood,productslocality_meat,productslocality_redmeat,productslocality_soap,productslocality_tofu,productslocality_trees,productslocality_wildproducts,productslocality_wine,productslocality_other,service_procurement,service_procurement_1,service_procurement_2,service_procurement_888,service_procurement_other_desc,service_opservice,service_opservice_1,service_opservice_2,service_opservice_3,service_opservice_4,service_opservice_5,service_opservice_6,service_opservice_7,service_opservice_8,service_opservice_9,service_opservice_10,service_opservice_11,service_opservice_12,service_opservice_13,service_opservice_11_desc,service_opservice_12_desc,service_opservice_13_desc,service_producer,service_producer_1,service_producer_2,service_producer_3,service_producer_4,service_producer_5,service_producer_6,service_producer_7,service_producer_8,service_producer_9,service_producer_10,service_producer_11,service_producer_12,service_producer_10_desc,service_producer_11_desc,service_producer_12_desc,service_community,service_community_1,service_community_5,service_community_6,service_community_7,service_community_8,service_community_9,service_community_10,service_community_11,service_community_12,service_community_13,service_community_14,service_community_15,service_community_16,service_community_14_desc,service_community_15_desc,service_community_16_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_15,specialproductionmethods_16,specialproductionmethods_888,specialproductionmethods_other_desc,specialproductionmethods_gap_certify_entity,saleschannel_wholesale,saleschannel_wholesale_1,saleschannel_wholesale_2,saleschannel_wholesale_3,saleschannel_wholesale_4,saleschannel_wholesale_5,saleschannel_wholesale_6,saleschannel_wholesale_7,saleschannel_wholesale_8,saleschannel_wholesale_9,saleschannel_wholesale_10,saleschannel_wholesale_11,saleschannel_wholesale_12,saleschannel_wholesale_13,saleschannel_wholesale_14,saleschannel_wholesale_15,saleschannel_wholesale_16,saleschannel_wholesale_17,saleschannel_wholesale_15_desc,saleschannel_wholesale_16_desc,saleschannel_wholesale_17_desc,saleschannel_retail,saleschannel_retail_1,saleschannel_retail_2,saleschannel_retail_3,saleschannel_retail_4,saleschannel_retail_5,saleschannel_retail_6,saleschannel_retail_7,saleschannel_retail_8,saleschannel_retail_9,saleschannel_retail_10,saleschannel_retail_8_desc,saleschannel_retail_9_desc,saleschannel_retail_10_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc
500211,2020-09-15 18:09:05,Tahoe Food Hub,"12116 Chandelle Way unit d, Truckee, California 96161",,,,,,,,,,,,,,,,,,,,,2013,Non-Profit;,,-120.15067,39.3202598,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wine/spirits/beer/hard cider;,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,,,Exclusively local;,,Take ownership of the product;,1,0,0,,Distribution;,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Transportation services;,1,0,0,0,0,0,0,0,1,0,0,0,,,,Paid employment opportunities for youth;Education programs for institutions;Community awareness programs;Food donation to local families;,1,0,0,0,0,0,0,1,1,0,1,0,0,Food donation to local families,,,"Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";No antibiotics;No hormones;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,,,Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,On-line store;Food hub's own retail storefront;CSA shares;,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500212,2020-09-18 18:24:20,San Juan College Harvest Food Hub,"5101 College Blvd, Farmington, New Mexico 87402",,,,,,,,,,,,,,,,,,,,,2019,,,-108.16738,36.7737916,Bay 5304,2021-06,2021-10,June to October,0,0,0,0,0,1,1,1,1,1,0,0,Fresh fruits;Fresh vegetables;Eggs;Honey;,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,,,Exclusively local;,,,,,Exclusively local;,,,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Production/post-harvest handling training;Business management services/guidance;,1,0,0,1,1,0,0,0,0,0,0,0,,,,Nutrition/cooking education;Transportation services for customers;Operating a mobile market;,0,1,0,0,1,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Restaurants;K-12 school food service;Senior care facilities;,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,,,,On-line store;CSA shares;Mobile retail units/food trucks;,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500214,2020-11-09 14:31:37,WNC Farm toTable,"1781 WAYEHUTTA RD, Cullowhee, North Carolina 28723",,,,,,,,,,,,,,,,,,,,,2020,,,-83.157802,35.3224064,,2021-08,2021-12,August to December,0,0,0,0,0,0,0,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Maple products;Mushrooms;Soap/body care products;,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,,Exclusively local;,,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;,1,0,0,0,0,0,0,0,0,0,0,0,,,,Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,"Non-Certified, but Practicing Organic;",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Restaurants;Food Banks;,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Food Banks,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,
500215,2021-01-10 13:54:38,Iowa Food Hub,"200 Railroad Ave., Decorah, Iowa 52101",,,,,,,,,,,,,,,,,,,,,2012,Non-Profit;,,-91.787872,43.2981014,Spectrum Kitchen Building West of Decorah Food Pantry,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Aggregation;Distribution;Shared use kitchen;Packaging/Repackaging;Product storage;Cutting;,1,0,1,0,1,1,1,0,0,1,0,0,0,,,,Marketing/promotional services;Food safety/GAP Training;Transportation services;,1,0,0,0,0,0,1,0,1,0,0,0,,,,Nutrition/cooking education;Meal preparation;Operating a mobile market;Community awareness programs;Food donations to local food pantries/banks;,0,1,1,0,0,1,0,0,1,1,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Pasture-raised/free-range animals;",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Small independent grocery stores;Restaurants;Caterers/bakeries;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,,,,On-line store;CSA shares;,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,
500216,2021-03-05 16:33:10,Veritable Vegetable,"1100 Cesar Chavez, San Francisco, California 94124",,,,,,,,,,,,,,,,,,,,,1974,B Corp;,,-122.38911,37.7505071,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Nuts;Tofu/non-animal protein;,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,Exclusively non-local;,Exclusively non-local;,,,,Exclusively local;,Exclusively local;,Exclusively non-local;,Exclusively local;,,,Exclusively non-local;,,Exclusively local;,Exclusively non-local;,,,Exclusively non-local;,,,,,Exclusively local;,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Brokering;Product storage;,1,0,1,1,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Transportation services;,1,1,0,0,0,0,0,0,1,0,0,0,,,,Community awareness programs;Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;Pre-K food service;Hospitals;,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500217,2021-07-01 09:37:13,The Kansas City Food Hub,"4710 Merriam Drive Overland Park, Kansas 66203",,,,,,,,,,,,,,,,,,,,,2015,Producer Cooperative;,,-94.683248,39.0407367,At the intersection of Hadley and Merriam Drive.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Herbs;Grains/flour;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,,,,Exclusively local;,Exclusively local;,,,,,,,,Exclusively local;,Exclusively local;,,,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Product storage;,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Transportation services;We have partnerships with state extension services that sponsor GAP training;,1,0,0,0,0,0,0,0,1,1,0,0,We have partnerships with state extension services that sponsor GAP training,,,Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,"Non-Certified, but Practicing Organic;Integrated pest management;We expect all producers to use FSMA/GAP practices;",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,We expect all producers to use FSMA/GAP practices,,Small independent grocery stores;Restaurants;Caterers/bakeries;Pre-K food service;Senior care facilities;,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,,,,CSA shares;,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500218,2021-07-16 13:54:22,Dakota Fresh Food Hub,"1191 E 72nd St N, Sioux Falls, South Dakota 57104",,,,,,,,,,,,,,,,,,,,,2016,LLC;,,-96.711045,43.6163648,Minnehaha Soil Conservation District location,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Cut flowers;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,,Exclusively local;,Exclusively local;,,,,Exclusively local;,,,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,,,,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,,,Sell on a consignment basis;,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Food safety/GAP Training;Transportation services;,1,1,0,0,0,0,1,0,1,0,0,0,,,,Education programs for institutions;Community awareness programs;,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,"Certified ""Naturally Grown"";No antibiotics;Grass Fed;Pasture-raised/free-range animals;",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;Hospitals;",1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500219,2021-08-14 09:37:07,"Red Wagon Groves, Inc.","10414, Stonefield Pl, San Antonio, Texas 78254",,,,,,,,,,,,,,,,,,,,,2020,C Corp;,,-98.671307,29.5427319,Delivery Options only,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exclusively non-local;,Exclusively non-local;,,,,,,,,,,,,,,,,,,,,,,,,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Production;Distribution;Product storage;,0,1,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Business management services/guidance;Food safety/GAP Training;Liability insurance;,1,0,0,0,1,0,1,1,0,0,0,0,,,,Transportation services for customers;Education programs for institutions;,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,"Certified ""Naturally Grown"";USDA PACA Certified;",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USDA PACA Certified,,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;Government/corporate cafeterias;",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,On-line store;Delivery Services;,0,1,0,0,0,0,0,1,0,0,Delivery Services,,,,,,,,,,,,,,,0,0,0,0,,
500220,2021-10-20 13:26:05,East Denver Food Hub,"5080 Paris St, Denver, Colorado 80239",,,,,,,,,,,,,,,,,,,,,2020,LLC;,,-104.84833,39.7897946,Montbello neighborhood,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively local;,,,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,,Exclusively local;,Exclusively local;,,Exclusively local;,,,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Brokering;Packaging/Repackaging;Product storage;,1,1,1,1,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Business management services/guidance;Paid consulting;Food safety/GAP Training;Transportation services;,1,1,1,1,1,1,1,0,1,0,0,0,,,,Nutrition/cooking education;Meal preparation;Operating a mobile market;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,1,0,0,1,0,1,1,1,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;Good Handling Practices (GHP)-Certified;No antibiotics;No hormones;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,,Non-USDA certifying entity;,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;Colleges/Universities;Senior care facilities;Government/corporate cafeterias;Museums;Hospitality;",0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,Museums,Hospitality,,On-line store;Food hub's own retail storefront;Farmers markets;Mobile retail units/food trucks;Farm stands;Food access food boxes;,0,1,1,0,1,1,1,1,0,0,Food access food boxes,,,,,,,,,,,,,,,0,0,0,0,,
500221,2021-10-26 18:11:13,Yellowstone Valley Food Hub,"2115 Lampman Drive, Ste A, Billings, Montana 59102",,,,,,,,,,,,,,,,,,,,,2019,Producer Cooperative;,,-108.57009,45.7600099,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Aggregation;Distribution;Product storage;,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;,1,0,0,0,0,0,0,0,0,0,0,0,,,,Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Small independent grocery stores;Restaurants;,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,On-line store;Farmers markets;,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500222,2021-10-29 15:44:10,Maui Hub,"250 Alamaha St., S9, Kahului, Hawaii 96732",,,,,,,,,,,,,,,,,,,,,2020,Non-Profit;,,-156.45942,20.8865404,Aggregation warehouse is behind Goodwill and next to Sun Fresh Hawaii.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Coffee/tea;Dairy products;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Pet food;Soap/body care products;,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,,,,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Aggregation;Distribution;Packaging/Repackaging;,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,Marketing/promotional services;,1,0,0,0,0,0,0,0,0,0,0,0,,,,Double Up Food Bucks discounts on eligible produce;,0,0,0,0,0,0,0,0,0,0,1,0,0,Double Up Food Bucks discounts on eligible produce,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";No antibiotics;Pasture-raised/free-range animals;",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,Small independent grocery stores;Direct to consumers;,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Direct to consumers,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,
500223,2021-11-01 09:04:17,Foodshed Small Farm Distro and Resource Hub,"3340 Fairmount Ave., San Diego, California 92105",,,,,,,,,,,,,,,,,,,,,2021,S Corp;,,-117.10121,32.7410926,"Center of City Heights off Fairmount Avenue, directly across from Monroe Clark Middle School.",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Cut flowers;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively non-local;,,Exclusively local;,,,,,,Exclusively local;,Exclusively local;,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Packaging/Repackaging;Product storage;,1,0,1,0,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,1,1,1,1,0,1,0,1,0,0,0,,,,Nutrition/cooking education;Subsidized farm shares;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,0,1,1,1,1,0,0,0,,,,Organic (USDA Certified);Pasture-raised/free-range animals;,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Restaurants;Direct to Consumer;Covid emergency response organizations;,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Direct to Consumer,Covid emergency response organizations,,On-line store;Food hub's own retail storefront;CSA shares;Mobile retail units/food trucks;Farm stands;,0,1,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,
500224,2021-11-19 07:46:14,Centre Markets LLC,"2331 Commercial Blvd, State College, Pennsylvania 16801",,,,,,,,,,,,,,,,,,,,,2020,LLC;,,-77.812470,40.8243985,Nature's Pantry Natural Foods Store - Warehouse,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Shared use kitchen;,1,0,1,0,1,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,0,0,0,1,0,1,0,1,0,0,0,,,,Nutrition/cooking education;Operating a mobile market;Subsidized farm shares;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,1,1,1,1,1,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;No antibiotics;Grass Fed;Pasture-raised/free-range animals;Fair labor practices, living wage, fair trade, etc.;",1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,,,Restaurants;Caterers/bakeries;,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,
500225,2022-01-26 14:00:13,Sun Produce Cooperative,"4762 N. 189th Ave., Litchfield Park, Arizona 85340",,,,,,,,,,,,,,,,,,,,,2017,Non-Profit;,,-112.46681,33.5043289,Co-located with Blue Sky Organic Farms,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dry beans;Eggs;Herbs;Honey;Nuts;Wild harvested forest products;,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,,Exclusively local;,,,,,,,Exclusively local;,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Food safety/GAP Training;Transportation services;,1,1,0,0,0,0,1,0,1,0,0,0,,,,Nutrition/cooking education;,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;Good Handling Practices (GHP)-Certified;Integrated pest management;Pasture-raised/free-range animals;",1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,,USDA certifying entity;,"Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Pre-K food service;K-12 school food service;Hospitals;Senior care facilities;Other 1;Food banks;",0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,Food banks,,,Buying clubs;On-line store;CSA shares;Farmers markets;Mobile retail units/food trucks;,1,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,SNAP;State/regional Match Program;,0,1,0,0,,
